Ticker,Close,RS_rating,RS_rating_old,RS_rating_new,RS_score,TT_pass,RS_pass,Minervini_pass,Minervini_score,early_stage_score,R3M,R6M,R9M,R12M,RS_raw,Bench_R12,C1_Price>MA150&200,C2_MA150>MA200,C3_MA200_up_22d,C4_MA50>MA150&200,C5_+25%_from_low,C6_within_25%_high,Days_passed
STRL,486.39,77.4,77.4,44.1,11.070722184227739,False,True,False,52.02,3.5193804850846786,-37.81133329923797,6.840197693574956,54.360520469692155,69.77555935634751,50.56221087314987,19.213348483197645,0,1,1,1,1,0,0
VZ,50.25,38.8,32.6,38.8,9.178637205312121,False,False,False,52.0,38.28281841320178,4.166666666666652,2.071907373552717,21.877273829735632,13.610671489938952,-5.602676993258693,19.213348483197645,1,1,1,0,1,1,0
ACWV,127.66,31.4,26.4,31.4,5.130801255452537,False,False,False,51.91,47.838563595052314,4.570773263433803,2.9350104821803003,6.5609348914858145,7.016514376728966,-12.196834106468678,19.213348483197645,1,1,1,1,0,1,38
CGNX,59.82,55.9,55.5,55.9,16.320117100696315,True,False,False,51.85,-1.7152193544167382,-10.314842578710648,4.179728317659359,62.15776633233938,35.89277601090413,16.67942752770648,19.213348483197645,1,1,1,1,1,1,81
ECL,289.54,32.2,23.3,32.2,5.484998899624783,False,False,False,51.67,45.95299315455306,10.267347094218927,-5.539605898473166,8.413524544127027,4.016381664032198,-15.196966819165446,19.213348483197645,1,1,1,1,0,1,8
XPO,191.93,61.9,61.9,48.5,12.86011593920978,False,False,False,51.56,5.9961870498452425,-9.866629097398327,-3.3049523905486433,44.820040745491596,42.5187495359026,23.305401052704955,19.213348483197645,0,1,1,1,1,1,0
ASND,252.99,54.4,53.1,54.4,15.823606622922238,True,False,False,51.37,-1.303778104327229,7.536342769701609,10.960526315789476,20.190982944557945,32.893838314860545,13.6804898316629,19.213348483197645,1,1,1,1,1,1,50
PM,193.92,44.2,34.9,44.2,11.200419812985114,True,False,False,51.31,12.091321325370338,6.5260382333553135,2.1707060063224315,24.916258696212303,15.86305789568021,-3.350290587517435,19.213348483197645,1,1,1,1,1,1,72
MTUM,302.4,47.7,44.7,47.7,12.529865998046233,True,False,False,51.26,7.253430428034221,-3.4883349822870446,17.94991809033466,27.14964470420047,24.52643716027012,5.313088677072475,19.213348483197645,1,1,1,1,1,1,86
GMOM,37.9684,44.0,44.0,39.7,9.458058704741763,False,False,False,51.21,45.35550409710892,2.560196215080257,-0.5940521477773464,19.147574113416212,23.616379127909436,4.403030644711792,19.213348483197645,1,1,1,0,0,1,0
HWC,74.66,52.3,38.6,52.3,14.660901689869489,True,False,False,51.16,0.7928912735516551,10.16674044562491,8.061948183528722,25.796124684077505,19.112954690491392,-0.10039379270625481,19.213348483197645,1,1,1,1,1,1,69
TFPM,35.7,56.2,56.2,54.5,15.847804443655942,False,False,False,50.97,28.31433128373372,16.666666666666675,-10.503885685635495,20.202020202020222,36.207554368561624,16.99420588536398,19.213348483197645,1,0,1,0,1,1,0
CMI,572.67,63.6,63.6,34.0,6.722749464648353,False,False,False,50.89,1.4863213129508943,-14.251703226772483,-3.65740818626874,21.19743497492117,44.577126988134296,25.36377850493665,19.213348483197645,0,1,1,1,1,1,0
SLB,53.29,66.3,66.3,58.7,17.704820323425206,False,False,False,50.85,-2.2205419933156025,-5.681415929203537,3.1552458381726822,47.25062171870684,49.48106591865358,30.267717435455932,19.213348483197645,1,1,1,0,1,1,0
SBUX,105.76,47.6,43.6,47.6,12.465457095226743,True,False,False,50.78,5.810703457966843,3.5847208619001147,7.99550699479219,23.913298183948474,23.249038573592816,4.035690090395172,19.213348483197645,1,1,1,1,1,1,85
XOM,160.64,64.9,62.9,64.9,21.192835090445108,False,False,False,50.71,-0.8283539592425989,8.613928329952646,7.768683751509453,37.20532968910146,43.76230535170933,24.548956868511684,19.213348483197645,1,1,1,0,1,1,0
SDRL,47.09,66.8,66.8,65.5,21.62723233697234,False,False,False,50.62,-3.6729466900414325,-1.0506408909434772,4.135338345864681,56.133952254641926,49.96815286624206,30.75480438304441,19.213348483197645,1,1,1,0,1,1,0
AFRM,77.945,64.6,19.2,64.6,21.10987518139445,False,False,False,50.56,-0.9389343137333792,10.654457694491759,62.45310546060858,21.070208139173662,0.7171469182064794,-18.496201564991168,19.213348483197645,1,0,1,1,1,1,0
TTE,88.8,61.0,60.6,61.0,19.11301151001441,False,False,False,50.56,3.8599757103433943,2.469420724671134,11.712165052207823,37.35498839907192,41.55906264945002,22.34571416625237,19.213348483197645,1,1,1,0,1,1,0
CVS,92.9,52.2,51.3,52.2,14.65019325508504,True,False,False,50.42,-1.5236474034937761,0.9014879982621959,21.93201207507549,19.056773036011787,30.45920516781353,11.245856684615884,19.213348483197645,1,1,1,1,1,1,70
ONB,25.66,43.2,32.9,43.2,10.683883872086675,True,False,False,50.29,10.032257864161958,6.473029045643153,5.120852109791074,21.61137440758294,13.741134751773053,-5.472213731424591,19.213348483197645,1,1,1,1,1,1,99
JBL,308.68,65.1,65.1,56.0,16.435659422232447,False,False,False,50.27,-2.553476130259534,-16.88297700468523,11.207983571711644,56.929334011184565,47.806933537636475,28.59358505443883,19.213348483197645,0,1,1,1,1,1,0
XPRO,17.62,64.5,61.3,64.5,21.017165593380383,False,False,False,50.08,-2.3874034215849504,16.843501326259958,1.8497109826589586,27.68115942028986,41.86795491143318,22.654606428235535,19.213348483197645,1,1,1,0,1,1,0
AUB,40.52,45.3,35.0,45.3,11.660897916860241,True,False,False,49.9,5.930269255941666,7.651434643995758,3.6582246098746385,23.273501673258302,16.069894013176757,-3.14345447002089,19.213348483197645,1,1,1,1,1,1,57
RIOT,21.3,73.6,73.6,66.2,22.16251624727338,False,True,False,49.61,0.579813509951892,-20.935412026726063,24.70725995316161,67.58457907159716,60.39156626506026,41.178217781862614,19.213348483197645,1,1,0,1,1,0,0
HOOD,112.09,76.7,23.1,76.7,29.39376699523036,False,True,False,49.54,12.851859112136127,47.04184704184704,44.576293047852445,4.464119291705515,3.8447285528997677,-15.368619930297879,19.213348483197645,1,0,0,1,1,0,0
OR,38.92,46.8,46.8,41.4,10.048836921423579,False,False,False,49.42,35.674956944667386,9.050154104791265,-15.05892623308599,20.75705864101771,26.445743989603642,7.2323955064059975,19.213348483197645,1,1,0,0,1,1,0
TYRA,26.69,88.7,88.7,58.1,17.416128292467082,False,True,False,49.3,-3.946593052043877,-19.53572505275851,-22.637681159420286,26.373106060606055,122.41666666666666,103.20331818346902,19.213348483197645,0,1,1,0,1,0,0
GPCR,49.92,93.1,93.1,87.4,48.362567384922045,False,True,False,49.26,6.727363226742896,26.251896813353582,-24.96618067037426,45.45454545454546,168.82067851373185,149.6073300305342,19.213348483197645,0,0,1,0,1,0,0
CENX,44.2,84.9,84.9,54.6,15.962621081620194,False,True,False,49.2,0.7995966400570953,-32.74497869750456,-16.635231987929078,63.643095149944465,98.29519964109468,79.08185115789703,19.213348483197645,0,1,1,0,1,0,0
AMR,215.63,69.7,65.8,69.7,24.795587308917824,False,False,False,49.2,4.383628516809896,7.332005973120959,22.880100296330074,37.29148096268942,49.142343339327695,29.928994856130053,19.213348483197645,1,0,1,0,1,1,0
GTY,33.53,36.4,36.3,36.4,7.940513579197708,True,False,False,49.06,14.99045973364315,1.2379227053140207,2.381679389312974,17.443082311733793,17.40196078431373,-1.811387698883915,19.213348483197645,1,1,1,1,1,1,10
ARKW,155.62,38.5,18.2,38.5,8.991303717692425,False,False,False,48.98,45.2728154714177,6.472359058565957,22.439024390243922,10.10329701429178,-0.5305209332054917,-19.743869416403136,19.213348483197645,1,0,0,1,1,1,0
EBAY,106.0,43.8,27.4,43.8,11.00100193425274,True,False,False,48.94,4.739257210703729,-3.950706777818047,24.22360248447206,31.123206333498253,7.5596144089294715,-11.653734074268174,19.213348483197645,1,1,1,1,1,1,6
ROK,429.4,43.1,43.1,33.3,6.218099815570657,True,False,False,48.92,5.615116620752351,-5.849850903350296,6.715045479397586,13.378924299632967,22.696231105523324,3.482882622325678,19.213348483197645,1,1,1,1,1,1,71
EQX,13.98,78.5,78.5,61.4,19.282134093318586,False,True,False,48.91,25.027868352361345,14.309076042518388,-22.80508006626173,17.577796467619855,73.01980198019803,53.806453497000376,19.213348483197645,1,0,0,0,1,0,0
DRD,31.23,79.2,79.2,67.9,23.490861726859418,False,True,False,48.82,7.130598676051564,19.56355283307809,-15.158924205378977,17.938066465256796,75.54806070826308,56.33471222506543,19.213348483197645,1,0,0,0,1,1,0
ESGU,167.78,42.8,39.2,42.8,10.468217176871729,False,False,False,48.8,22.28113674793798,2.492364080635312,11.415100604289785,16.46536165486603,19.475895463932204,0.26254698073455707,19.213348483197645,1,1,1,1,0,1,75
APD,303.85,37.7,22.3,37.7,8.48704640925877,True,False,False,48.79,12.382415606073158,6.341651209183485,8.401712450945409,18.059602906321647,3.2906142706598196,-15.922734212537826,19.213348483197645,1,1,1,1,1,1,40
AX,98.82,48.8,30.0,48.8,12.935546119769818,True,False,False,48.72,-2.6538764127289687,13.455797933409874,3.8243328430342283,24.348810872027183,9.592991016967932,-9.620357466229713,19.213348483197645,1,1,1,1,1,1,25
HAL,33.8,68.2,68.2,40.5,9.748723369563093,False,False,False,48.71,4.778621102045173,-14.646464646464652,-4.167848029486832,30.906274206041818,51.29811996418978,32.08477148099214,19.213348483197645,0,1,1,0,1,1,0
EMR,154.96,48.3,36.0,48.3,12.823828770956922,True,False,False,48.7,-2.082554934714457,10.907529344403088,4.392347076259773,20.85478084542194,17.056957244296722,-2.156391238900923,19.213348483197645,1,1,1,1,1,1,17
WRBY,26.0,48.1,18.1,48.1,12.70858946919283,True,False,False,48.65,-1.9789184644245403,1.2461059190031154,19.43040881947635,42.231947483588606,-0.6116207951070374,-19.824969278304682,19.213348483197645,1,1,1,1,1,1,10
CRI,33.91,47.6,47.6,20.6,-1.5110267260981116,False,False,False,48.53,14.951656611873512,-13.846544715447163,-19.107824427480924,12.09917355371899,27.146606674165707,7.933258190968062,19.213348483197645,0,1,1,1,1,1,0
WDS,22.86,60.8,51.8,60.8,18.977720212034,False,False,False,48.44,-2.927094237392461,5.345622119815663,14.471707561342019,38.79781420765027,30.927835051546392,11.714486568348747,19.213348483197645,1,1,1,0,1,1,0
HLT,329.31,40.1,40.1,36.9,8.164690481738429,True,False,False,48.43,7.978767833463581,-2.2006414825374243,5.093346098611762,19.97595453220635,20.155434742948874,0.9420862597512292,19.213348483197645,1,1,1,1,1,1,10
FIBK,37.06,38.3,35.3,38.3,8.842922554630231,True,False,False,48.43,10.35303470455443,3.9259674705552694,1.9812878370941034,17.950350095480584,16.431039899465926,-2.7823085837317185,19.213348483197645,1,1,1,1,1,1,52
BKR,61.82,58.7,58.7,44.4,11.326528296178644,False,False,False,48.31,-0.5506075696105985,-2.183544303797469,-4.613485573214016,26.472995090016372,39.1402205716858,19.926872088488157,19.213348483197645,1,1,1,0,1,1,0
FEZ,71.81,41.8,38.8,41.8,10.204040845115637,False,False,False,48.31,21.970495617614986,5.293255131964814,3.56215748485722,17.6056338028169,19.265902673974434,0.05255419077678791,19.213348483197645,1,1,1,1,0,1,63
ECG,118.07,71.3,71.3,39.0,9.189656083737601,False,True,False,48.29,-0.7831270478480257,-22.05571692632691,-9.246733282090702,43.14985451018427,56.15659304324825,36.9432445600506,19.213348483197645,0,1,1,1,1,0,0
BC,80.33,43.3,43.3,36.7,7.963967092670582,True,False,False,48.05,2.4218144192781823,-3.8654858784107238,-0.7781620553359625,25.08564310183743,23.243326173672884,4.029977690475239,19.213348483197645,1,1,1,1,1,1,9
SLV,62.32,80.6,80.6,54.0,15.608023854549945,False,True,False,47.94,2.328601644878347,-7.674074074074078,-22.138930534732637,37.571743929359826,77.95545402627069,58.742105543073045,19.213348483197645,0,1,1,0,1,0,0
DVN,46.91,57.2,52.3,57.2,16.94415572029626,False,False,False,47.89,0.024888155820594005,5.963406370002233,10.065696855936167,31.584852734922862,31.143416270617806,11.930067787420162,19.213348483197645,1,1,1,0,1,1,0
TS,54.6,67.8,67.8,50.0,13.68690361998708,False,False,False,47.81,2.3027779411904423,-10.019775873434412,0.6822791812649998,36.67083854818522,51.120952117353994,31.907603634156345,19.213348483197645,0,1,1,0,1,1,0
VALE,15.33,67.3,67.3,41.5,10.138437817667647,False,False,False,47.81,2.9564658006236533,-7.147183525136292,-12.549914432401598,26.799007444168744,50.737463126843664,31.524114643646016,19.213348483197645,0,1,1,0,1,1,0
OXY,58.41,57.9,45.9,57.9,17.368469895282438,False,False,False,47.77,-1.3074388862559805,2.6718228159606117,14.664310954063598,40.95077220077219,25.883620689655174,6.670272206457528,19.213348483197645,1,1,1,0,1,1,0
ON,72.51,61.7,61.7,28.6,3.5526539360742593,False,False,False,47.76,10.270129890693758,-41.94090799903915,4.061423650975882,55.26766595289079,42.31599607458292,23.10264759138527,19.213348483197645,0,1,1,1,1,0,0
BKNG,213.78,58.6,13.5,58.6,17.623340193319628,False,False,False,47.76,-2.2526768996875943,26.97036289125141,28.380975258227224,12.091023489932894,-6.296023564064801,-25.509372047262445,19.213348483197645,1,0,1,1,1,1,0
SKY,91.74,55.8,42.6,55.8,16.278666749085534,False,False,False,47.68,1.2132096508127017,23.772261198057198,-0.8752025931928697,12.37138657520822,22.352627367297927,3.1392788841002828,19.213348483197645,1,0,1,1,1,1,0
CNR,96.98,56.9,53.3,56.9,16.872629542851776,False,False,False,47.66,-0.330403047030699,7.409458411784242,11.676646706586835,24.78126608337623,33.08631810072733,13.872969617529684,19.213348483197645,1,1,1,0,1,1,0
LUNR,16.6,83.1,83.1,49.5,13.340597544788082,False,True,False,47.62,-2.069378891806932,-58.84977689638076,4.468219005663943,92.57540603248265,87.35891647855534,68.1455679953577,19.213348483197645,0,1,1,0,1,0,0
CR,206.11,43.3,27.1,43.3,10.84786610466897,True,False,False,47.56,0.7893184116848915,15.190297881853244,1.237781816395711,15.216054558667347,7.404898384575298,-11.808450098622348,19.213348483197645,1,1,1,1,1,1,40
PTF,100.32,65.6,65.6,43.7,10.998973972894488,False,False,False,47.49,4.152984773571127,-22.50289687137891,4.859580979776479,46.00494833357591,49.136134293877866,29.922785810680217,19.213348483197645,0,1,1,1,1,0,0
WWD,339.66,57.4,57.4,38.1,8.662401826038097,False,False,False,47.46,-1.6687598749527253,-5.178526562630847,-13.699883124142476,29.295774647887328,38.07317073170733,18.859822248509683,19.213348483197645,0,1,1,1,1,1,0
HLIO,74.27,55.6,55.6,45.9,11.827407255549131,False,False,False,47.36,0.41205857711721516,-9.975757575757582,0.5823401950162399,42.58014974083315,35.926061493411424,16.712713010213776,19.213348483197645,0,1,1,1,1,1,0
NVDA,213.05,39.5,37.7,39.5,9.391049640976284,True,False,False,47.26,4.881136158014661,0.21166509877705852,8.94354673757416,19.102191413237925,18.486179856515218,-0.7271686266824284,19.213348483197645,1,1,1,1,1,1,18
LECO,280.15,39.4,33.1,39.4,9.387844701583898,True,False,False,47.08,4.395531948144299,6.5857555927560485,-2.529399485074124,22.336244541484707,13.960867265996812,-5.252481217200833,19.213348483197645,1,1,1,1,1,1,3
SBH,16.46,56.4,42.1,56.4,16.60628616982668,False,False,False,46.95,-2.0447734734995477,24.13273001508296,2.682470368059886,10.247823174815807,21.835677276091793,2.6223287928941463,19.213348483197645,1,0,1,1,1,1,0
MSI,485.39,53.6,24.2,53.6,15.483073271156513,False,False,False,46.93,1.638873995628541,18.761469012258083,2.983047970636288,31.545570340659634,5.363810019970483,-13.849538463227162,19.213348483197645,1,1,1,0,1,1,0
ETN,409.2,43.1,37.4,43.1,10.53020142205009,True,False,False,46.91,-1.0953490294911865,0.6964096759111138,9.549433780419259,23.36076693497333,18.34798704303564,-0.8653614401620047,19.213348483197645,1,1,1,1,1,1,19
MLI,61.51,50.5,50.5,33.2,6.076718503415495,False,False,False,46.88,5.6024792201238744,-9.404227115398777,3.735559490682183,15.414203959095584,30.04228329809726,10.828934814899615,19.213348483197645,0,1,1,1,1,1,0
LBRT,18.38,75.0,75.0,12.6,-7.568958412665106,False,True,False,46.84,6.143510542054695,-38.89627659574468,-35.21325343672894,12.073170731707329,63.087843833185445,43.8744953499878,19.213348483197645,0,1,1,0,1,0,0
MIRM,98.08,56.7,56.7,49.4,13.32389655348268,False,False,False,46.83,-2.8360417579066723,0.7705743347374838,-9.703553673356657,38.19923911511906,36.58264865617602,17.369300172978374,19.213348483197645,0,1,1,1,1,1,0
WMB,71.08,45.4,45.4,33.5,6.312375892899363,False,False,False,46.77,12.030696567157241,-4.4238268118865225,-3.9069893199945915,19.24173796342896,25.074784444835487,5.86143596163784,19.213348483197645,0,1,1,1,1,1,0
TCBI,98.59,33.2,33.2,32.1,5.311359868388044,False,False,False,46.76,28.25792812639888,0.4585286325657245,-0.8846888509098205,12.097782831154058,14.42664809656453,-4.786700386633114,19.213348483197645,0,1,1,1,1,1,0
VWO,60.64,35.5,35.5,34.5,6.983020137737226,False,False,False,46.66,24.879293634679996,0.5805274506551772,2.7622436875105905,14.264179385716979,16.727622714148204,-2.4857257690494405,19.213348483197645,1,1,1,1,0,1,19
DD,136.04,59.9,59.9,35.8,7.640641871508222,False,False,False,46.63,8.89214511217989,-4.853825709889492,-10.62935225331757,17.661304272617183,40.87890875802047,21.665560274822827,19.213348483197645,0,1,1,0,1,1,0
PSLV,22.74,79.0,79.0,55.0,16.088782816446994,False,True,False,46.55,-0.15001808266473904,-4.733975701717652,-22.54768392370573,37.40181268882174,75.05773672055425,55.844388237356604,19.213348483197645,0,1,1,0,1,0,0
AEIS,275.43,80.9,80.9,50.4,13.933992201058773,False,True,False,46.54,-2.7336895119586644,-16.114393616373267,-18.634604590706328,40.52551020408164,80.00784262466507,60.794494141467425,19.213348483197645,0,1,1,0,1,0,0
AAUC,23.79,79.6,79.6,51.9,14.62111460640408,False,True,False,46.53,-1.0205633710444686,-12.50459727841119,-24.54804947668887,46.30996309963098,76.35285396590066,57.139505482703015,19.213348483197645,0,1,1,0,1,0,0
PRU,120.15,54.1,30.6,54.1,15.713707762956442,False,False,False,46.48,-0.5455643338805477,18.386047886491298,19.12552052349792,12.55269320843091,10.118229309870785,-9.09511917332686,19.213348483197645,1,0,1,1,1,1,0
EWJ,95.63,41.2,41.2,41.0,9.88968992504712,False,False,False,46.44,16.516929830630975,3.6190269801711805,3.450887061877972,17.785441556841963,20.974067046173307,1.7607185629756605,19.213348483197645,1,1,1,1,0,1,102
ESI,35.5,57.9,57.9,40.3,9.632294766682914,False,False,False,46.4,10.795936106772428,-17.26870193428105,-1.0866536639732582,45.491803278688536,38.29372808726139,19.080379604063747,19.213348483197645,0,1,1,1,1,0,0
DAN,30.16,67.6,67.6,39.6,9.438041260707069,False,False,False,46.37,-2.2273416488138924,-16.315205327413985,-15.707098937954168,44.65227817745803,50.87543771885945,31.662089235661806,19.213348483197645,0,1,1,0,1,1,0
CAMT,146.66,80.3,80.3,59.9,18.530206881913475,False,True,False,46.34,-2.5872767720428707,-13.536139606178521,-13.234337099923088,55.360169491525404,77.5974812303221,58.38413274712446,19.213348483197645,0,1,1,0,1,0,0
MMM,179.37,47.1,34.0,47.1,12.269639469173413,False,False,False,46.31,8.229236986052682,15.59579815686023,8.354476259514332,6.710690701409949,15.09143407122233,-4.121914411975314,19.213348483197645,1,0,1,1,1,1,0
BKU,46.32,40.3,40.3,31.5,5.1559920080549055,False,False,False,46.23,17.020213863157334,-0.6861063464837058,-4.671743157028196,11.668273866923817,20.15564202334632,0.9422935401486754,19.213348483197645,0,1,1,1,1,1,0
IMTM,54.13,36.0,34.6,36.0,7.716348743449659,False,False,False,46.23,22.77023630356959,2.4413323239969698,1.9781461944235135,15.910064239828703,15.81086863500214,-3.4024798481955054,19.213348483197645,1,1,1,1,0,1,19
LSTR,178.48,54.1,54.1,53.3,15.285150188353533,False,False,False,46.16,-1.6129881537632789,-11.234893320734074,23.66105452781817,40.96832793618197,34.26615511923568,15.05280663603803,19.213348483197645,0,1,1,1,1,1,0
BEP,32.81,51.5,51.5,32.3,5.528935885719918,False,False,False,46.1,1.674604060539659,-10.158817086527927,1.9894311470314063,15.203651685393261,30.76923076923077,11.555882286033125,19.213348483197645,0,1,1,1,1,1,0
PFE,28.57,41.9,32.7,41.9,10.242540855003801,False,False,False,46.05,30.975012152353393,9.004196871423108,5.463270579549651,14.097444089456879,13.643595863166258,-5.569752620031387,19.213348483197645,1,1,1,0,0,1,0
LOB,39.99,40.9,25.1,40.9,9.788251894459913,True,False,False,45.98,-1.280862328236799,6.018027571580076,0.5279034690799378,30.303030303030297,6.074270557029182,-13.139077926168463,19.213348483197645,1,1,1,1,1,1,54
CVNA,75.77,40.0,23.7,40.0,9.518551517990996,False,False,False,45.83,32.7511153747705,3.7945205479452015,13.12669831885096,22.257002710726724,4.620015464486893,-14.593333018710752,19.213348483197645,1,0,1,0,1,1,0
TRIN,17.26,43.5,33.7,43.5,10.867821940610778,False,False,False,45.72,11.050547775398073,8.964646464646474,4.479418886198561,17.016949152542395,14.913448735019985,-4.29989974817766,19.213348483197645,1,1,1,1,0,1,32
XLI,178.4,37.9,36.4,37.9,8.639366293610422,False,False,False,45.63,18.21674600573038,2.352266207687892,1.5945330296127658,19.227427654882057,17.670338368181504,-1.5430101150161413,19.213348483197645,1,1,1,1,0,1,102
ABCB,85.54,38.3,38.3,37.2,8.295822433578358,False,False,False,45.54,17.397727295543955,0.6826741996233565,5.761622156280932,15.298557757110132,19.05358385525402,-0.159764627943626,19.213348483197645,1,1,1,1,0,1,103
AMZN,261.06,40.6,33.3,40.6,9.764228042833413,True,False,False,45.35,-2.963595209230015,-3.9691006069523693,23.93657424990505,18.292627667769267,14.530139510397477,-4.683208972800168,19.213348483197645,1,1,1,1,1,1,18
PAVE,55.63,39.4,39.4,35.0,7.298781445783194,False,False,False,45.29,15.102520392412636,-1.9217207334273567,1.0168875976030556,19.7631862217438,19.557274876423826,0.34392639322617935,19.213348483197645,1,1,1,1,0,1,102
AA,51.28,74.1,74.1,29.9,4.317701968632326,False,True,False,45.16,1.7332777569497608,-29.897470950102534,-20.986132511556242,41.111722619702796,61.25786163522014,42.04451315202249,19.213348483197645,0,1,1,0,1,0,0
CCJ,106.96,62.1,62.1,49.1,13.152234907624706,False,False,False,45.13,0.9746877427318592,-0.44676098287416144,-10.658202472435685,34.64249748237662,42.67040149393091,23.457053010733265,19.213348483197645,0,1,1,0,1,1,0
RVT,18.71,37.6,35.9,37.6,8.457465878725806,False,False,False,45.01,16.556064107573565,1.080497028633176,1.4642082429501047,21.651495448634584,17.010631644777984,-2.2027168384196605,19.213348483197645,1,1,1,1,0,1,102
ALB,133.18,75.4,75.4,21.9,-0.8161884966869124,False,True,False,45.0,-0.5301000434349804,-24.95633064743337,-32.00592229540001,14.004451292586895,63.83318981424529,44.61984133104764,19.213348483197645,0,1,1,0,1,0,0
HRI,156.09,52.1,37.6,52.1,14.631775953232491,False,False,False,44.99,-2.833036543623543,13.166098745740594,10.20970133446304,18.14259763851045,18.474383301707785,-0.738965181489859,19.213348483197645,1,0,1,1,1,1,0
CVBF,22.39,44.6,31.2,44.6,11.443888689189958,False,False,False,44.98,7.124040924507803,9.272816007808693,11.894052973513247,14.997431946584495,11.782326510234654,-7.431021972962992,19.213348483197645,1,1,1,1,0,1,69
SNA,394.56,42.3,39.9,42.3,10.31193722526218,False,False,False,44.97,10.16623083359929,6.027463520812626,2.0959478341872506,17.4635308127419,19.945280437756495,0.731931954558851,19.213348483197645,1,1,1,1,0,1,67
BNL,21.55,45.1,37.3,45.1,11.637247394271727,False,False,False,44.86,6.057971429512911,5.533790401567096,11.082474226804129,17.759562841530062,18.276619099890247,-0.9367293833073997,19.213348483197645,1,1,1,1,0,1,101
TDY,626.9,36.5,34.7,36.5,7.95460277778149,False,False,False,44.83,17.444239142526996,2.3476784431528674,-7.452242463609792,26.67973407157436,15.85016539463715,-3.363183088560495,19.213348483197645,0,1,1,1,1,1,0
MTZ,246.85,58.8,58.8,17.2,-3.771110306141714,False,False,False,44.74,4.076705171877061,-36.30006193228736,-13.464909205636966,27.848560182307835,39.36092135719529,20.147572873997643,19.213348483197645,0,1,1,1,1,0,0
SYNA,94.87,54.7,54.7,34.1,6.922834239164715,False,False,False,44.63,9.171102725198965,-33.02033323919795,15.695121951219516,50.18204844071554,34.77766728228442,15.564318799086774,19.213348483197645,0,1,1,1,1,0,0
ITA,234.3,39.7,39.7,35.9,7.7149076131603165,False,False,False,44.44,11.866334544755277,1.657410621312061,-2.868750518199148,18.19603490894417,19.932432432432435,0.7190839492347889,19.213348483197645,1,1,1,1,0,1,1
CRSP,60.9,51.3,32.1,51.3,14.322252270610965,False,False,False,44.41,12.956476307082028,13.767980571642058,10.32608695652173,21.242285486760903,12.506927766488074,-6.706420716709571,19.213348483197645,1,0,0,1,1,1,0
GD,376.58,45.0,36.5,45.0,11.578798899283882,False,False,False,44.39,4.638800115863104,9.889404417987091,9.745293466223703,10.64817535405771,17.721716840163815,-1.4916316430338306,19.213348483197645,1,1,1,1,0,1,34
DY,351.8,58.5,58.5,12.4,-7.56910856350057,False,False,False,44.37,3.234808418358921,-33.51350329786631,-17.314969328037233,7.752151673864427,38.74428143240258,19.53093294920494,19.213348483197645,0,1,1,1,1,0,0
PDP,135.22,42.4,42.4,36.2,7.7195531595107525,False,False,False,44.27,7.6984571553258085,-5.5132415624345015,3.602885741080142,23.68840620143411,22.332956979908513,3.1196084967108684,19.213348483197645,1,1,1,1,0,1,19
NGVT,69.05,46.8,41.5,46.8,12.060257258037444,False,False,False,44.19,1.5786146126266243,0.1740896561729155,-0.7902298850574696,39.32606941081516,21.4172674520837,2.203918968886054,19.213348483197645,0,1,1,1,1,1,0
OSK,155.23,49.0,29.4,49.0,13.010705360455404,False,False,False,44.13,-1.5678233024591015,19.877982855818964,-9.959396751740146,26.285388870810266,8.971568971568967,-10.241779511628678,19.213348483197645,1,1,1,0,1,1,0
UPS,105.14,39.5,39.5,30.6,4.906953934019653,False,False,False,43.96,10.539009252562154,0.6413324399349163,-7.650417215634597,11.071202197337836,19.831319808525194,0.6179713253275487,19.213348483197645,0,1,1,1,1,1,0
ODFL,198.34,48.2,48.2,46.3,11.901095172938936,False,False,False,43.91,-1.2446840326195698,-9.619503303713827,3.4637454355764374,47.70628537384569,27.574451662700206,8.36110317950256,19.213348483197645,0,1,1,1,1,1,0
MUX,21.45,84.5,84.5,67.3,22.847696168525715,False,True,False,43.84,0.14484729508384198,1.9002375296911955,-20.819490586932453,33.56164383561644,97.6958525345622,78.48250405136457,19.213348483197645,0,1,0,0,1,0,0
GFS,45.92,53.8,53.8,15.0,-4.863525197027297,False,False,False,43.74,7.4134021753082875,-43.385525829120944,-6.017191977077363,35.09855839952927,33.37205925065349,14.158710767455851,19.213348483197645,0,1,1,1,1,0,0
GFI,48.87,67.9,67.9,65.9,21.9151589265744,False,False,False,43.65,4.977727081340799,23.65890688259107,-16.002062564455144,27.10013003901168,51.15991339313331,31.94656490993566,19.213348483197645,1,0,0,0,1,1,0
HAS,96.74,45.4,39.1,45.4,11.67224810433776,False,False,False,43.65,1.643155479717536,9.944311853619725,-3.01754385964913,22.146464646464636,19.34369602763384,0.13034754443619345,19.213348483197645,1,1,1,0,1,1,0
WFRD,88.2,61.5,61.5,26.8,2.5622539193955003,False,False,False,43.62,-3.2584776888239895,-16.9178598342125,-15.967987804878037,20.31100804801529,42.30396902226525,23.090620539067608,19.213348483197645,0,1,1,0,1,1,0
BP,42.86,46.5,42.7,46.5,12.003445300653,False,False,False,43.53,-0.2359555282054096,2.905162064825939,12.522971908637427,19.121734296831573,22.562196168144123,3.3488476849464766,19.213348483197645,1,1,1,0,1,1,0
